mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
55	54	427/2	435/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	867							
55	54	855/4	871/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	868							
55	54	214	218	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	869							
55	54	857/4	873/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	870							
55	54	429/2	437/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	871							
55	54	859/4	875/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	872							
55	54	215	219	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	873							
55	54	861/4	877/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	874							
55	54	431/2	439/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	875							
55	54	863/4	879/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	876							
56	55	216	220	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	877							
56	55	865/4	881/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	878							
56	55	433/2	441/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	879							
56	55	867/4	883/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	880							
56	55	217	221	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	881							
56	55	869/4	885/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	882							
56	55	435/2	443/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	883							
56	55	871/4	887/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	884							
56	55	218	222	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	885							
56	55	873/4	889/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	886							
56	55	437/2	445/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	887							
56	55	875/4	891/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	888							
56	55	219	223	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	889							
56	55	877/4	893/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	890							
56	55	439/2	447/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	891							
56	55	879/4	895/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	892							
57	56	221	225	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	893							
57	56	885/4	901/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	894							
57	56	443/2	451/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	895							
57	56	887/4	903/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	896							
57	56	222	226	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	897							
57	56	889/4	905/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	898							
57	56	445/2	453/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	899							
57	56	891/4	907/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	900							
57	56	223	227	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	901							
57	56	893/4	909/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	902							
57	56	447/2	455/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	903							
57	56	895/4	911/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	904							
57	56	220	224	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	905							
57	56	881/4	897/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	906							
57	56	441/2	449/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	907							
57	56	883/4	899/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	908							
58	57	225	229	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	909							
58	57	901/4	917/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	910							
58	57	451/2	459/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	911							
58	57	903/4	919/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	912							
58	57	226	230	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	913							
58	57	905/4	921/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	914							
58	57	453/2	461/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	915							
58	57	907/4	923/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	916							
58	57	227	231	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	917							
58	57	909/4	925/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	918							
58	57	455/2	463/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	919							
58	57	911/4	927/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	920							
58	57	224	228	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	921							
58	57	897/4	913/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	922							
58	57	449/2	457/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	923							
58	57	899/4	915/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	924							
59	58	229	233	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	925							
59	58	917/4	933/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	926							
59	58	459/2	467/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	927							
59	58	919/4	935/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	928							
59	58	231	235	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	929							
59	58	925/4	941/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	930							
59	58	463/2	471/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	931							
59	58	927/4	943/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	932							
59	58	228	232	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	933							
59	58	913/4	929/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	934							
59	58	457/2	465/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	935							
59	58	915/4	931/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	936							
59	58	230	234	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	937							
59	58	921/4	937/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	938							
59	58	461/2	469/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	939							
59	58	923/4	939/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	940							
60	59	465/2	473/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	941							
60	59	931/4	947/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	942							
60	59	233	237	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	943							
60	59	933/4	949/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	944							
60	59	467/2	475/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	945							
60	59	935/4	951/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	946							
60	59	235	239	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	947							
60	59	941/4	957/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	948							
60	59	471/2	479/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	949							
60	59	943/4	959/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	950							
60	59	232	236	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	951							
60	59	929/4	945/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	952							
60	59	234	238	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	953							
60	59	937/4	953/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	954							
60	59	469/2	477/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	955							
60	59	939/4	955/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	956							
61	60	236	240	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	957							
61	60	945/4	961/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	958							
61	60	473/2	481/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	959							
61	60	947/4	963/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	960							
61	60	237	241	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	961							
61	60	949/4	965/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	962							
61	60	475/2	483/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	963							
61	60	951/4	967/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	964							
61	60	238	242	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	965							
61	60	953/4	969/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	966							
61	60	477/2	485/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	967							
61	60	955/4	971/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	968							
61	60	239	243	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	969							
61	60	957/4	973/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	970							
61	60	479/2	487/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	971							
61	60	959/4	975/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	972							
62	61	240	244	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	973							
62	61	961/4	977/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	974							
62	61	481/2	489/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	975							
62	61	963/4	979/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	976							
62	61	241	245	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	977							
62	61	965/4	981/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	978							
62	61	483/2	491/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	979							
62	61	967/4	983/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	980							
62	61	242	246	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	981							
62	61	969/4	985/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	982							
62	61	485/2	493/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	983							
62	61	971/4	987/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	984							
62	61	243	247	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	985							
62	61	973/4	989/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	986							
62	61	487/2	495/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	987							
62	61	975/4	991/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	988							
63	62	244	248	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	989							
63	62	977/4	993/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	990							
63	62	489/2	497/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	991							
63	62	979/4	995/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	992							
63	62	245	249	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	993							
63	62	981/4	997/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	994							
63	62	491/2	499/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	995							
63	62	983/4	999/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	996							
63	62	246	250	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	997							
63	62	985/4	1001/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	998							
63	62	493/2	501/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	999							
63	62	987/4	1003/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1000							
63	62	247	251	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1001							
63	62	989/4	1005/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1002							
63	62	495/2	503/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1003							
63	62	991/4	1007/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1004							
64	63	248	252	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1005							
64	63	993/4	1009/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1006							
64	63	497/2	505/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1007							
64	63	995/4	1011/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1008							
64	63	249	253	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1009							
64	63	997/4	1013/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1010							
64	63	499/2	507/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1011							
64	63	999/4	1015/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1012							
64	63	250	254	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1013							
64	63	1001/4	1017/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1014							
64	63	501/2	509/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1015							
64	63	1003/4	1019/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1016							
64	63	251	255	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1017							
64	63	1005/4	1021/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1018							
64	63	503/2	511/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1019							
64	63	1007/4	1023/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1020							
65	64	252	256	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1021							
65	64	254	258	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1022							
65	64	255	259	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1023							
65	64	252	256	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1024							
65	64	505/2	513/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1025							
65	64	1011/4	1027/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1026							
65	64	253	257	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1027							
65	64	507/2	515/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1028							
65	64	509/2	517/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1029							
65	64	511/2	519/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1030							
66	65	258	262	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1031							
66	65	259	263	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1032							
66	65	256	260	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1033							
66	65	513/2	521/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1034							
66	65	1027/4	1043/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1035							
66	65	257	261	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1036							
66	65	515/2	523/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1037							
66	65	517/2	525/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1038							
66	65	519/2	527/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1039							
67	66	262	266	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1040							12
67	66	263	267	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1041							
67	66	260	264	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1042							
67	66	521/2	529/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1043							
67	66	1043/4	1059/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1044							
67	66	261	265	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1045							
67	66	523/2	531/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1046							
67	66	525/2	533/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1047							
67	66	527/2	535/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1048							
68	67	266	270	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1049							13
68	67	267	271	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1050							
68	67	264	268	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1051							
68	67	529/2	537/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1052							
68	67	1059/4	1075/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1053							
68	67	265	269	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1054							
68	67	531/2	539/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1055							
68	67	533/2	541/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1056							
68	67	535/2	543/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1057							
70	69	272	276	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1058							
70	69	1089/4	1105/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1059							
70	69	545/2	553/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1060							
70	69	1091/4	1107/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1061							
70	69	273	277	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1062							
70	69	1093/4	1109/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1063							
70	69	547/2	555/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1064							
70	69	1095/4	1111/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1065							
70	69	274	278	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1066							
70	69	1097/4	1113/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1067							
70	69	549/2	557/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1068							
70	69	1099/4	1115/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1069							
70	69	275	279	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1070							
70	69	1101/4	1117/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1071							
70	69	551/2	559/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1072							
70	69	1103/4	1119/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1073							
70	69	272	276	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	1074							
70	69	545/2	553/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1075							
70	69	273	277	0.5		1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1076							
70	69	547/2	555/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1077							
70	69	274	278	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1078							
70	69	549/2	557/2	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	1079							
70	69	275	279	0.5		3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1080							
70	69	551/2	559/2	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1081							
71	70	276	280	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1082							
71	70	1105/4	1121/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1083							
71	70	553/2	561/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1084							
71	70	1107/4	1123/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1085							
71	70	277	281	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1086							
71	70	1109/4	1125/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1087							
71	70	555/2	563/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1088							
71	70	1111/4	1127/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1089							
71	70	278	282	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1090							
71	70	1113/4	1129/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1091							
71	70	557/2	565/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1092							
71	70	1115/4	1131/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1093							
71	70	279	283	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1094							
71	70	1117/4	1133/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1095							
71	70	559/2	567/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1096							
71	70	1119/4	1135/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1097							
71	70	276	280	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	1098							
71	70	553/2	561/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1099							
71	70	277	281	0.5		1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1100							
71	70	555/2	563/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1101							
71	70	278	282	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1102							
71	70	557/2	565/2	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	1103							
71	70	279	283	0.5		3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1104							
71	70	559/2	567/2	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1105							
72	71	280	284	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1106							
72	71	1121/4	1137/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1107							
72	71	561/2	569/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1108							
72	71	1123/4	1139/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1109							
72	71	281	285	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1110							
72	71	1125/4	1141/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1111							
72	71	563/2	571/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1112							
72	71	1127/4	1143/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1113							
72	71	282	286	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1114							
72	71	1129/4	1145/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1115							
72	71	565/2	573/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1116							
72	71	1131/4	1147/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1117							
72	71	283	287	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1118							
72	71	1133/4	1149/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1119							
72	71	567/2	575/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1120							
72	71	1135/4	1151/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1121							
72	71	280	284	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1122							
72	71	561/2	569/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1123							
72	71	281	285	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1124							
72	71	1125/4	1141/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1125							
72	71	563/2	571/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1126							
72	71	1127/4	1143/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1127							
72	71	282	286	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1128							
72	71	1129/4	1145/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1129							
72	71	565/2	573/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1130							
72	71	1131/4	1147/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1131							
72	71	283	287	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1132							
72	71	1133/4	1149/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1133							
72	71	567/2	575/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1134							
72	71	1135/4	1151/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1135							
73	72	284	288	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1136							
73	72	1137/4	1153/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1137							
73	72	569/2	577/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1138							
73	72	1139/4	1155/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1139							
73	72	285	289	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1140							
73	72	1141/4	1157/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1141							
73	72	571/2	579/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1142							
73	72	1143/4	1159/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1143							
73	72	286	290	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1144							
73	72	1145/4	1161/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1145							
73	72	573/2	581/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1146							
73	72	1147/4	1163/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1147							
73	72	287	291	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1148							
73	72	1149/4	1165/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1149							
73	72	575/2	583/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1150							
73	72	1151/4	1167/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1151							
73	72	284	288	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1152							
