mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
109	109	651/2	651/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1161								
109	109	326	326	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1162								
109	109	653/2	653/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1163								
109	109	324	324	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1164								
109	109	649/2	649/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1165								
109	109	325	325	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1166								
109	109	651/2	651/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1167								
109	109	326	326	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1168								
109	109	653/2	653/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1169								
110	110	327	327	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1170								
110	110	1309/4	1309/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1171								
110	110	655/2	655/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1172								
110	110	1311/4	1311/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1173								
110	110	328	328	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1174								
110	110	657/2	657/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1175								
110	110	329	329	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1176								
110	110	659/2	659/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1177								
110	110	327	327	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1178								
110	110	657/2	657/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1179								
110	110	329	329	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1180								
110	110	659/2	659/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1181								
111	111	330	330	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1182								
111	111	1321/4	1321/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1183								
111	111	661/2	661/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1184								
111	111	1323/4	1323/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1185								
111	111	331	331	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1186								
111	111	663/2	663/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1187								
111	111	332	332	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1188								
111	111	665/2	665/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1189								
111	111	330	330	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1190								
111	111	663/2	663/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1191								
111	111	332	332	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1192								
111	111	665/2	665/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1193								
112	112	333	333	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1194								
112	112	1333/4	1333/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1195								
112	112	667/2	667/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1196								
112	112	1335/4	1335/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1197								
112	112	334	334	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1198								
112	112	1337/4	1337/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1199								
112	112	669/2	669/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1200								
112	112	1339/4	1339/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1201								
112	112	335	335	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1202								
112	112	1341/4	1341/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1203								
112	112	671/2	671/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1204								
112	112	1343/4	1343/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1205								
112	112	333	333	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1206								
113	113	336	336	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1207								
113	113	1345/4	1345/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1208								
113	113	673/2	673/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1209								
113	113	1347/4	1347/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1210								
113	113	337	337	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1211								
113	113	1349/4	1349/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1212								
113	113	675/2	675/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1213								
113	113	1351/4	1351/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1214								
113	113	338	338	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1215								
113	113	1353/4	1353/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1216								
113	113	677/2	677/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1217								
113	113	1355/4	1355/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1218								
113	113	336	336	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1219								
113	113	337	337	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1220								
113	113	677/2	677/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1221								
114	114	339	339	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1222								
114	114	1357/4	1357/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1223								
114	114	679/2	679/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1224								
114	114	1359/4	1359/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1225								
114	114	340	340	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1226								
114	114	1361/4	1361/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1227								
114	114	681/2	681/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1228								
114	114	1363/4	1363/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1229								
114	114	341	341	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1230								
114	114	1365/4	1365/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1231								
114	114	683/2	683/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1232								
114	114	1367/4	1367/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1233								
114	114	339	339	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1234								
114	114	681/2	681/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1235								
114	114	341	341	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1236								
114	114	683/2	683/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1237								
115	115	342	342	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1238		articStaccatissimoBelow						
115	115	343	343	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1239		articStaccatissimoBelow						
115	115	1379/4	1379/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1240								
115	115	342	342	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1241								
115	115	685/2	685/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1242								
115	115	343	343	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1243								
115	115	687/2	687/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1244								
115	115	344	344	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1245								
115	115	689/2	689/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1246								
116	116	345	345	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1247		articStaccatissimoBelow						
116	116	346	346	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1248		articStaccatissimoBelow						
116	116	347	347	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1249		ornamentTremblement						
116	116	345	345	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1250								
116	116	691/2	691/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1251								
116	116	346	346	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1252								
116	116	693/2	693/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1253								
116	116	347	347	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1254								
116	116	695/2	695/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1255								
117	117	348	348	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1256		articStaccatissimoBelow						
117	117	349	349	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1257		articStaccatissimoBelow						
117	117	350	350	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1258		ornamentTremblement						
117	117	350	350	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1259								
117	117	348	348	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1260								
117	117	697/2	697/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1261								
117	117	349	349	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1262								
117	117	699/2	699/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1263								
117	117	350	350	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1264								
117	117	701/2	701/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1265								
118	118	351	351	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1266		articStaccatissimoBelow						
118	118	1407/4	1407/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1267								
118	118	352	352	0.75	1/4	1/4	Chord	3/4	1	1	3/16	1/8	3/2	1268		articStaccatissimoBelow						
118	118	1411/4	1411/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1269								
118	118	353	353	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	1270		articStaccatissimoBelow						
118	118	1415/4	1415/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1271								
118	118	351	351	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1272								
118	118	703/2	703/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1273								
118	118	352	352	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1274								
118	118	705/2	705/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1275								
118	118	353	353	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1276								
118	118	707/2	707/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1277								
119	119	354	354	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1278		articStaccatissimoAbove						
119	119	1419/4	1419/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1279								
119	119	355	355	0.75	1/4	1/4	Chord	3/4	1	1	3/16	1/8	3/2	1280		articStaccatissimoAbove						
119	119	1423/4	1423/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1281								
119	119	356	356	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	1282		articStaccatissimoAbove						
119	119	1427/4	1427/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1283								
119	119	354	354	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1284								
119	119	709/2	709/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1285								
119	119	355	355	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1286								
119	119	711/2	711/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1287								
119	119	356	356	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1288								
119	119	713/2	713/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1289								
120	120	357	357	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1290		articStaccatissimoAbove						
120	120	1431/4	1431/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1291								
120	120	358	358	0.75	1/4	1/4	Chord	3/4	1	1	3/16	1/8	3/2	1292		articStaccatissimoAbove						
120	120	1435/4	1435/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1293								
120	120	359	359	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	1294		articStaccatissimoAbove						
120	120	1439/4	1439/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1295								
120	120	357	357	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1296								
120	120	715/2	715/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1297								
120	120	358	358	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1298								
120	120	717/2	717/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1299								
120	120	359	359	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1300								
120	120	719/2	719/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1301								
121	121	360	360	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1302		articStaccatissimoAbove						
121	121	1443/4	1443/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1303								
121	121	361	361	0.75	1/4	1/4	Chord	3/4	1	1	3/16	1/8	3/2	1304		articStaccatissimoAbove						
121	121	1447/4	1447/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1305								
121	121	362	362	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	1306		articStaccatissimoAbove						
121	121	1451/4	1451/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1307								
121	121	360	360	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1308								
121	121	721/2	721/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1309								
121	121	361	361	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1310								
121	121	723/2	723/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1311								
121	121	362	362	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1312								
121	121	725/2	725/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1313								
122	122	363	363	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1314		articStaccatissimoAbove						
122	122	364	364	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1315								
122	122	1457/4	1457/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1316								
122	122	729/2	729/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1317								
122	122	1459/4	1459/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1318								
122	122	365	365	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1319								
122	122	1461/4	1461/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1320								
122	122	731/2	731/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1321								
122	122	1463/4	1463/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1322								
122	122	363	363	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1323		articStaccatissimoBelow						
123	123	366	366	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1324								
123	123	1465/4	1465/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1325								
123	123	733/2	733/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1326								
123	123	1467/4	1467/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1327								
123	123	367	367	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1328								
123	123	1469/4	1469/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1329								
123	123	735/2	735/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1330								
123	123	1471/4	1471/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1331								
123	123	368	368	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1332								
123	123	1473/4	1473/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1333								
123	123	737/2	737/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1334								
123	123	1475/4	1475/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1335								
124	124	369	369	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1336								
124	124	1477/4	1477/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1337								
124	124	739/2	739/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1338								
124	124	1479/4	1479/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1339								
124	124	370	370	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1340								
124	124	1481/4	1481/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1341								
124	124	741/2	741/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1342								
124	124	1483/4	1483/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1343								
124	124	371	371	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1344								
124	124	1485/4	1485/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1345								
124	124	743/2	743/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1346								
124	124	1487/4	1487/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1347								
125	125	372	372	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1348		articStaccatissimoAbove						
125	125	373	373	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1349		articStaccatissimoAbove						
125	125	374	374	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1350		ornamentTremblement						
125	125	373	373	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1351		articStaccatissimoBelow						
125	125	374	374	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1352		articStaccatissimoBelow						
126	126	376	376	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1353								
126	126	1505/4	1505/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1354								
126	126	753/2	753/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1355								
126	126	1507/4	1507/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1356								
126	126	377	377	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1357								
126	126	1509/4	1509/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1358								
126	126	755/2	755/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1359								
126	126	1511/4	1511/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1360								
126	126	375	375	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1361		articStaccatissimoAbove						
126	126	375	375	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	1362		articStaccatissimoBelow						
127	127	378	378	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1363								
127	127	1513/4	1513/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1364								
127	127	757/2	757/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1365								
127	127	1515/4	1515/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1366								
127	127	379	379	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1367								
127	127	1517/4	1517/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1368								
127	127	759/2	759/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1369								
127	127	1519/4	1519/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1370								
127	127	380	380	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1371								
127	127	1521/4	1521/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1372								
127	127	761/2	761/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1373								
127	127	1523/4	1523/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1374								
128	128	381	381	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1375								
128	128	1525/4	1525/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1376								
128	128	763/2	763/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1377								
128	128	1527/4	1527/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1378								
128	128	382	382	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1379								
128	128	1529/4	1529/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1380								
128	128	765/2	765/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1381								
128	128	1531/4	1531/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1382								
128	128	383	383	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1383								
128	128	1533/4	1533/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1384								
128	128	767/2	767/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1385								
128	128	1535/4	1535/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1386								
129	129	384	384	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1387								
129	129	769/2	769/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1388								
129	129	771/2	771/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1389								
129	129	773/2	773/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1390								
129	129	385	385	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1391		articStaccatissimoBelow						
129	129	386	386	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1392		articStaccatissimoBelow						
130	130	387	387	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1393								13
130	130	389	389	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1394		ornamentMordent						
130	130	387	387	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1395								
131	131	390	390	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1396								
131	131	1561/4	1561/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1397								
131	131	781/2	781/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1398								
131	131	1563/4	1563/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1399								
131	131	391	391	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1400								
131	131	1565/4	1565/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1401								
131	131	783/2	783/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1402								
131	131	1567/4	1567/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1403								
131	131	392	392	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1404								
131	131	1569/4	1569/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1405								
131	131	785/2	785/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1406								
131	131	1571/4	1571/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1407								
131	131	390	390	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1408								
131	131	391	391	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1409								
131	131	392	392	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1410								
132	132	393	393	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1411								
132	132	1573/4	1573/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1412								
132	132	787/2	787/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1413								
132	132	1575/4	1575/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1414								
132	132	394	394	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1415								
132	132	393	393	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1416								
132	132	789/2	789/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1417								
132	132	395	395	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1418								
132	132	791/2	791/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1419								
133	133	396	396	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1420								
133	133	1585/4	1585/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1421								
133	133	793/2	793/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1422								
133	133	1587/4	1587/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1423								
133	133	397	397	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1424								
133	133	1589/4	1589/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1425								
133	133	795/2	795/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1426								
133	133	1591/4	1591/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1427								
133	133	398	398	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1428								
133	133	1593/4	1593/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1429								
133	133	797/2	797/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1430								
133	133	1595/4	1595/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1431								
133	133	396	396	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1432								
133	133	397	397	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1433								
133	133	398	398	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1434								
134	134	399	399	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1435								
134	134	1597/4	1597/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1436								
134	134	799/2	799/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1437								
134	134	1599/4	1599/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1438								
134	134	400	400	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1439								
